Date,type,ticket_id,agent name,created time,end time,csat score,COR,main category,sub category,resolution time,First Response Time (min),SLA Met,Issue Severity,Escalated,User Type
2025-09-23,chat,302481,Yousef,17:16,17:59,3,TR,Futures,Leverage Issue,43 min,24,No,Medium,No,Retail
2025-12-12,chat,302482,Amin,02:01,03:19,5,SA,Futures,PNL Not Updated,78 min,35,Yes,High,No,Retail
2025-08-01,chat,302483,Fatima,11:07,11:24,2,IN,Referral,Tier Upgrade Issue,17 min,13,No,Medium,No,Retail
2025-05-01,email,302484,Sara,23:10,23:55,5,IN,Security Setting,2FA Reset,45 min,44,Yes,Medium,No,VIP
2025-07-02,email,302485,Aya,18:00,20:57,5,KW,Card,Cashback Missing,177 min,40,Yes,Urgent,No,Retail
2025-03-17,chat,302486,Sara,03:51,05:16,5,QA,Referral,Missing Referral Bonus,85 min,35,Yes,Medium,No,VIP
2025-05-01,chat,302487,Mohannad,05:32,09:20,4,QA,Referral,Referral Code Not Applied,228 min,50,Yes,Low,No,Retail
2025-02-28,email,302488,Nour,07:47,09:02,5,MY,Security Setting,Change Password,75 min,3,Yes,Medium,No,Retail
2025-09-02,chat,302489,Amin,21:29,21:47,3,SA,Withdrawal,Wrong Tag/Memo,18 min,15,Yes,Low,No,Retail
2025-01-04,email,302490,Sara,04:46,07:36,5,DE,Futures,Margin Call,170 min,25,Yes,Medium,No,Retail
2025-04-29,email,302491,Nour,13:55,14:51,4,EG,Deposit,Tag/Memo Missing,56 min,49,Yes,Urgent,No,Retail
2025-03-07,email,302492,Lina,14:10,15:53,5,KW,Security Setting,Login Alerts,103 min,25,Yes,Medium,No,Institutional
2025-07-18,email,302493,Fatima,08:09,11:09,3,ID,Referral,Missing Referral Bonus,180 min,39,Yes,High,No,Retail
2025-12-11,chat,302494,Fatima,16:32,19:58,3,BH,Security Setting,Anti?Phishing Code,206 min,14,No,High,No,Retail
2025-03-11,chat,302495,Fatima,11:25,11:43,3,IN,Withdrawal,Wrong Tag/Memo,18 min,10,Yes,Low,No,Retail
2025-09-23,chat,302496,Fatima,05:58,08:50,3,MY,Referral,Missing Referral Bonus,172 min,37,Yes,Medium,No,Retail
2025-03-17,email,302497,Aya,06:53,09:54,5,KW,Futures,Margin Call,181 min,59,No,High,No,Retail
2025-03-03,chat,302498,Yousef,08:30,10:42,3,PK,Trading,Price Discrepancy,132 min,46,No,Medium,No,Retail
2025-12-10,chat,302499,Lina,15:25,17:13,5,AE,Referral,Missing Referral Bonus,108 min,33,Yes,Low,No,Retail
2025-05-20,chat,302500,Khalid,08:05,09:37,1,PK,Card,Card Not Received,92 min,9,Yes,High,Yes,Retail
2025-09-15,chat,302501,Fatima,18:27,22:26,3,BH,Spot,Fee Dispute,239 min,13,Yes,Medium,No,Retail
2025-02-26,chat,302502,Omar,00:26,00:52,5,QA,Security Setting,Anti?Phishing Code,26 min,10,Yes,High,No,Retail
2025-04-06,chat,302503,Aya,17:44,18:52,4,UK,Verification,ID Mismatch,68 min,35,Yes,Medium,No,Retail
2025-07-20,email,302504,Nour,02:44,04:59,5,IN,Security Setting,2FA Reset,135 min,4,Yes,Low,No,Retail
2025-10-28,email,302505,Aya,02:32,03:02,3,IN,Spot,Unable to Sell,30 min,5,No,High,Yes,VIP
2025-10-18,chat,302506,Yousef,22:55,23:01,2,DE,Card,ATM Withdrawal Failed,6 min,6,Yes,High,Yes,Retail
2025-10-23,chat,302507,Khalid,19:41,21:07,3,QA,Card,Cashback Missing,86 min,34,Yes,High,No,Retail
2025-08-28,chat,302508,Mohannad,18:14,21:55,5,UK,Verification,ID Mismatch,221 min,14,Yes,Low,No,Retail
2025-08-14,chat,302509,Mohannad,17:12,20:47,1,IN,Deposit,Unsupported Token,215 min,22,Yes,Medium,No,Internal
2025-03-04,chat,302510,Aya,18:22,20:10,2,BH,Futures,Liquidation Dispute,108 min,20,Yes,High,No,Retail
2025-08-27,email,302511,Amin,20:04,23:30,5,TR,Trading,Price Discrepancy,206 min,56,Yes,Medium,No,Retail
2025-11-08,chat,302512,Nour,09:51,11:27,4,IN,P2P,Wrong Amount Sent,96 min,50,Yes,Medium,Yes,Retail
2025-03-07,chat,302513,Khalid,22:07,22:30,5,PK,Withdrawal,On?chain Pending,23 min,7,Yes,Medium,No,Retail
2025-05-10,email,302514,Lina,13:43,16:10,3,BH,P2P,Payment Dispute,147 min,13,Yes,Low,No,Retail
2025-01-03,chat,302515,Nour,16:12,18:26,5,KW,P2P,Appeal Order,134 min,16,Yes,Medium,No,Retail
2025-11-23,chat,302516,Amin,12:25,12:37,4,ID,Verification,Level 1 KYC,12 min,3,Yes,Medium,Yes,Retail
2025-10-06,chat,302517,Sara,06:50,07:47,2,MY,Spot,Fee Dispute,57 min,29,No,High,No,Retail
2025-07-28,chat,302518,Mohannad,08:18,08:39,5,UK,P2P,Wrong Amount Sent,21 min,11,Yes,Medium,No,Retail
2025-01-09,chat,302519,Lina,09:51,10:42,3,QA,Verification,Level 2 KYC,51 min,45,Yes,Medium,No,Internal
2025-04-12,email,302520,Omar,05:08,06:38,3,EG,Card,ATM Withdrawal Failed,90 min,16,Yes,Medium,No,Retail
2025-09-12,chat,302521,Sara,17:51,20:35,3,EG,Trading,Order Rejected,164 min,32,Yes,Urgent,No,Retail
2025-06-05,chat,302522,Amin,10:10,12:49,5,TR,Security Setting,Anti?Phishing Code,159 min,7,Yes,High,Yes,Retail
2025-12-23,email,302523,Yousef,01:15,02:49,4,DE,Withdrawal,Wrong Tag/Memo,94 min,55,Yes,Medium,No,Retail
2025-06-08,email,302524,Khalid,19:11,21:44,3,AE,Referral,Referral Code Not Applied,153 min,32,Yes,Medium,No,Retail
2025-06-13,chat,302525,Aya,19:32,22:50,4,EG,Trading,Slippage Concern,198 min,57,Yes,Medium,Yes,Retail
2025-04-10,chat,302526,Sara,13:35,15:42,3,AE,P2P,Order Stuck,127 min,18,Yes,Low,No,Retail
2025-09-23,chat,302527,Yousef,13:32,16:12,3,DE,Card,Card Declined,160 min,59,No,High,Yes,VIP
2025-04-19,chat,302528,Khalid,23:01,23:47,3,UK,Verification,ID Mismatch,46 min,23,Yes,Medium,No,VIP
2025-11-14,email,302529,Mohannad,11:17,11:26,4,BH,Trading,Order Not Filled,9 min,3,Yes,Low,No,Retail
2025-07-09,chat,302530,Yousef,16:50,20:19,4,QA,Security Setting,Anti?Phishing Code,209 min,42,Yes,Medium,No,Institutional
2025-11-20,chat,302531,Amin,05:02,07:59,1,ID,Spot,Insufficient Balance,177 min,47,No,High,Yes,VIP
2025-03-07,chat,302532,Omar,23:49,23:56,4,MY,Verification,Level 2 KYC,7 min,1,Yes,High,Yes,Retail
2025-10-15,email,302533,Nour,05:10,05:35,3,KW,Withdrawal,On?chain Pending,25 min,23,Yes,Medium,No,Retail
2025-06-23,chat,302534,Omar,16:37,19:11,1,MY,Security Setting,2FA Reset,154 min,40,No,High,No,Retail
2025-03-26,chat,302535,Yousef,11:41,12:39,4,UK,Trading,Price Discrepancy,58 min,26,Yes,High,Yes,Retail
2025-09-25,chat,302536,Fatima,13:40,16:22,4,TR,Futures,Liquidation Dispute,162 min,24,No,Low,No,Retail
2025-07-15,chat,302537,Mohannad,01:09,01:55,2,QA,Futures,PNL Not Updated,46 min,16,No,Urgent,No,Retail
2025-09-17,chat,302538,Khalid,09:21,11:53,4,KW,Security Setting,2FA Reset,152 min,48,No,Urgent,No,Retail
2025-10-24,chat,302539,Aya,07:30,10:36,2,DE,Withdrawal,Bank Delay,186 min,28,No,High,Yes,Retail
2025-09-13,email,302540,Nour,11:06,14:06,5,AE,Referral,Referral Code Not Applied,180 min,24,Yes,High,No,Retail
2025-10-10,chat,302541,Nour,11:27,15:03,1,SA,Card,Card Not Received,216 min,23,Yes,Low,No,Retail
2025-06-18,chat,302542,Yousef,01:37,02:00,4,ID,Referral,Missing Referral Bonus,23 min,2,Yes,Low,No,Retail
2025-10-05,chat,302543,Fatima,03:01,05:31,4,IN,Trading,Slippage Concern,150 min,54,Yes,Medium,No,Retail
2025-03-12,chat,302544,Aya,22:38,23:05,3,EG,Trading,Order Not Filled,27 min,2,No,High,No,Internal
2025-11-29,chat,302545,Yousef,02:14,03:50,2,QA,Futures,Liquidation Dispute,96 min,8,Yes,Medium,No,Retail
2025-02-21,chat,302546,Fatima,21:56,22:10,5,BH,P2P,Wrong Amount Sent,14 min,4,Yes,High,No,Retail
2025-01-22,chat,302547,Lina,05:39,08:39,4,AE,Card,Card Not Received,180 min,59,Yes,Medium,No,Retail
2025-08-11,chat,302548,Sara,19:40,21:49,5,BH,Futures,Margin Call,129 min,42,Yes,High,No,Retail
2025-03-13,chat,302549,Omar,02:02,04:05,4,PK,Trading,Slippage Concern,123 min,12,Yes,Medium,No,Retail
2025-04-04,email,302550,Yousef,06:55,07:40,5,TR,Withdrawal,Bank Delay,45 min,34,Yes,Medium,Yes,Retail
2025-10-09,chat,302551,Mohannad,17:11,18:45,4,KW,Card,Card Declined,94 min,51,Yes,Low,No,Retail
2025-06-17,chat,302552,Fatima,07:37,09:19,5,KW,Deposit,On?chain Pending,102 min,44,Yes,Medium,No,Retail
2025-12-31,chat,302553,Nour,05:28,05:51,4,AE,Spot,Insufficient Balance,23 min,10,Yes,Medium,Yes,VIP
2025-12-21,email,302554,Yousef,03:21,05:26,5,EG,Deposit,Tag/Memo Missing,125 min,3,No,High,No,Retail
2025-12-09,chat,302555,Fatima,06:30,09:02,5,ID,Trading,Order Rejected,152 min,21,Yes,Urgent,No,Retail
2025-05-03,chat,302556,Aya,10:17,11:27,3,SA,Spot,Price Chart Issue,70 min,50,Yes,Medium,No,VIP
2025-01-25,chat,302557,Aya,17:21,19:15,4,QA,Card,Card Declined,114 min,45,Yes,Medium,No,VIP
2025-01-22,chat,302558,Mohannad,03:24,05:48,3,DE,Trading,Order Rejected,144 min,58,No,Low,No,Retail
2025-03-02,chat,302559,Yousef,05:22,08:05,4,KW,P2P,Payment Dispute,163 min,9,Yes,Medium,No,Retail
2025-02-19,chat,302560,Fatima,07:32,10:28,2,KW,P2P,Appeal Order,176 min,28,Yes,Low,No,Retail
2025-06-13,chat,302561,Khalid,08:25,11:20,2,QA,Card,ATM Withdrawal Failed,175 min,34,Yes,Medium,No,Retail
2025-07-23,chat,302562,Omar,01:25,02:15,2,BH,Deposit,Tag/Memo Missing,50 min,32,Yes,Medium,No,Retail
2025-08-18,chat,302563,Sara,12:23,15:19,5,TR,Referral,Missing Referral Bonus,176 min,8,Yes,Medium,Yes,VIP
2025-07-04,chat,302564,Fatima,10:03,11:37,4,BH,Deposit,Internal Transfer Pending,94 min,55,Yes,Medium,No,Retail
2025-01-27,chat,302565,Aya,07:49,09:14,1,DE,Trading,Slippage Concern,85 min,46,No,Medium,Yes,Retail
2025-04-14,chat,302566,Sara,01:52,05:48,4,KW,Deposit,On?chain Pending,236 min,18,Yes,Low,No,Retail
2025-02-13,chat,302567,Yousef,02:07,03:30,5,PK,Security Setting,2FA Disabled,83 min,53,Yes,Medium,Yes,VIP
2025-12-24,chat,302568,Aya,11:24,13:42,4,BH,Deposit,Internal Transfer Pending,138 min,17,Yes,High,Yes,Retail
2025-07-08,chat,302569,Fatima,13:43,15:36,3,ID,Referral,Tier Upgrade Issue,113 min,57,Yes,Medium,No,Retail
2025-06-28,chat,302570,Yousef,22:46,23:51,4,IN,P2P,Payment Dispute,65 min,48,Yes,Medium,Yes,Retail
2025-01-11,email,302571,Amin,04:10,04:34,5,MY,Referral,Tier Upgrade Issue,24 min,4,Yes,Low,No,VIP
2025-07-01,chat,302572,Lina,14:45,16:59,3,DE,Deposit,Tag/Memo Missing,134 min,45,Yes,Low,No,Retail
2025-03-22,chat,302573,Lina,13:18,14:25,3,SA,Deposit,Internal Transfer Pending,67 min,29,No,High,No,Retail
2025-08-26,email,302574,Fatima,14:20,15:54,4,TR,Futures,PNL Not Updated,94 min,17,Yes,Medium,No,Retail
2025-08-08,email,302575,Aya,13:29,15:12,5,ID,Card,Card Declined,103 min,58,Yes,High,No,VIP
2025-01-18,email,302576,Omar,14:15,14:58,4,IN,Verification,Level 2 KYC,43 min,17,Yes,Low,No,Retail
2025-01-13,email,302577,Mohannad,13:25,15:03,5,PK,Card,ATM Withdrawal Failed,98 min,24,Yes,Medium,No,Retail
2025-09-08,chat,302578,Lina,20:14,23:20,5,KW,Deposit,Internal Transfer Pending,186 min,11,Yes,Low,No,VIP
2025-06-05,email,302579,Fatima,18:27,18:42,5,EG,P2P,Order Stuck,15 min,3,Yes,Low,No,VIP
2025-03-03,email,302580,Amin,22:12,23:14,4,UK,P2P,Wrong Amount Sent,62 min,43,Yes,Medium,No,Retail
2025-07-14,email,302581,Khalid,22:43,23:49,4,ID,Trading,Order Rejected,66 min,23,Yes,Medium,No,VIP
2025-10-20,chat,302582,Yousef,11:13,14:04,3,AE,Futures,PNL Not Updated,171 min,39,Yes,Medium,No,Retail
2025-01-30,chat,302583,Nour,05:17,06:56,4,KW,Trading,Price Discrepancy,99 min,5,Yes,Low,No,Retail
2025-09-25,chat,302584,Omar,08:23,10:49,1,UK,Futures,PNL Not Updated,146 min,7,Yes,Low,No,Retail
2025-01-04,chat,302585,Aya,12:03,13:18,1,IN,Futures,PNL Not Updated,75 min,44,No,Medium,No,VIP
2025-08-29,email,302586,Nour,04:32,08:07,5,ID,Spot,Price Chart Issue,215 min,28,Yes,Low,No,Retail
2025-08-06,chat,302587,Nour,08:36,09:49,3,TR,Futures,Leverage Issue,73 min,31,Yes,Medium,No,Retail
2025-10-31,chat,302588,Omar,16:48,20:14,2,ID,Spot,Unable to Sell,206 min,47,Yes,High,No,Retail
2025-06-22,chat,302589,Amin,02:19,04:25,5,QA,Card,Card Declined,126 min,1,Yes,High,No,Retail
2025-03-04,chat,302590,Lina,18:33,21:13,4,MY,P2P,Payment Not Received,160 min,52,Yes,Medium,No,Internal
2025-05-11,email,302591,Mohannad,04:46,05:27,5,BH,Card,Card Not Received,41 min,15,Yes,Low,No,Retail
2025-08-05,chat,302592,Mohannad,13:45,16:37,2,EG,Security Setting,Anti?Phishing Code,172 min,12,No,Low,No,Retail
2025-12-26,chat,302593,Lina,22:33,23:23,5,QA,Verification,POA Review,50 min,10,Yes,Medium,No,Retail
2025-05-20,email,302594,Lina,05:36,09:27,4,QA,Card,Card Declined,231 min,59,Yes,High,Yes,Retail
2025-08-04,chat,302595,Mohannad,04:05,05:10,4,BH,Security Setting,Anti?Phishing Code,65 min,59,No,Urgent,No,VIP
2025-04-18,chat,302596,Nour,16:33,16:46,5,QA,Security Setting,Login Alerts,13 min,9,Yes,Medium,No,VIP
2025-10-18,chat,302597,Lina,15:26,16:39,4,PK,Referral,Tier Upgrade Issue,73 min,52,Yes,Low,No,Retail
2025-10-01,chat,302598,Fatima,19:20,20:38,4,TR,Spot,Fee Dispute,78 min,1,Yes,Medium,Yes,VIP
2025-06-22,chat,302599,Khalid,09:48,12:56,4,AE,Security Setting,2FA Reset,188 min,24,Yes,Medium,No,Retail
2025-06-29,chat,302600,Mohannad,13:05,14:52,5,DE,Card,Card Declined,107 min,12,Yes,Low,No,Retail
2025-03-19,chat,302601,Sara,22:15,23:34,4,MY,Spot,Insufficient Balance,79 min,58,Yes,Medium,No,Retail
2025-08-14,chat,302602,Aya,17:36,21:20,5,ID,Withdrawal,Rejected by Bank,224 min,17,Yes,Medium,No,Retail
2025-12-02,chat,302603,Omar,11:44,15:03,1,QA,Deposit,Internal Transfer Pending,199 min,32,Yes,Urgent,No,Retail
2025-03-09,chat,302604,Yousef,16:09,18:05,5,UK,P2P,Payment Dispute,116 min,13,Yes,Low,No,Retail
2025-03-05,chat,302605,Mohannad,06:30,10:24,3,MY,Withdrawal,Wrong Tag/Memo,234 min,57,Yes,Low,No,Retail
2025-07-06,email,302606,Sara,18:12,19:11,4,TR,Referral,Tier Upgrade Issue,59 min,49,Yes,High,No,Retail
2025-02-18,email,302607,Amin,02:46,05:10,4,ID,Spot,Price Chart Issue,144 min,48,Yes,Medium,No,Retail
2025-06-26,chat,302608,Sara,20:51,23:29,3,ID,Verification,Level 1 KYC,158 min,27,No,Medium,Yes,Retail
2025-11-28,email,302609,Yousef,17:54,21:45,3,AE,Referral,Referral Code Not Applied,231 min,24,No,Low,Yes,Retail
2025-06-13,chat,302610,Aya,00:44,03:48,5,UK,Deposit,On?chain Pending,184 min,60,Yes,Medium,No,Retail
2025-12-18,email,302611,Mohannad,00:09,01:46,5,SA,Verification,Source of Funds,97 min,32,Yes,Medium,No,Retail
2025-10-08,chat,302612,Yousef,11:51,14:56,4,TR,Trading,Slippage Concern,185 min,59,Yes,Medium,No,Retail
2025-11-05,chat,302613,Sara,17:57,18:25,1,BH,Withdrawal,On?chain Pending,28 min,28,No,Low,No,VIP
2025-11-13,chat,302614,Yousef,07:03,10:17,5,IN,Referral,Tier Upgrade Issue,194 min,4,Yes,High,No,Retail
2025-08-08,email,302615,Aya,13:42,15:35,5,KW,Verification,ID Mismatch,113 min,3,Yes,Medium,No,Retail
2025-09-28,chat,302616,Nour,20:18,21:26,2,PK,Deposit,Tag/Memo Missing,68 min,30,Yes,High,No,Retail
2025-11-01,chat,302617,Omar,22:34,22:40,5,UK,Deposit,Internal Transfer Pending,6 min,3,Yes,Medium,No,Retail
2025-08-02,chat,302618,Fatima,04:24,06:57,1,IN,Futures,Margin Call,153 min,34,Yes,Medium,No,Retail
2025-09-26,chat,302619,Lina,12:30,14:50,5,ID,Referral,Missing Referral Bonus,140 min,3,Yes,Medium,No,Retail
2025-10-11,chat,302620,Sara,07:32,10:06,5,DE,Referral,Tier Upgrade Issue,154 min,17,Yes,Low,No,Retail
2025-05-28,chat,302621,Omar,14:58,18:04,4,MY,Withdrawal,Bank Delay,186 min,53,Yes,Low,Yes,Retail
2025-07-30,chat,302622,Yousef,13:19,14:38,1,BH,Card,Cashback Missing,79 min,7,Yes,High,No,Retail
2025-02-20,email,302623,Amin,12:20,13:23,4,ID,Card,Card Not Received,63 min,33,Yes,Medium,No,Retail
2025-09-18,email,302624,Aya,10:47,14:16,4,TR,Security Setting,Change Password,209 min,40,Yes,Low,No,Retail
2025-02-20,email,302625,Sara,05:09,07:22,5,TR,Deposit,Tag/Memo Missing,133 min,58,Yes,Low,No,VIP
2025-04-09,chat,302626,Amin,14:55,15:56,2,PK,Security Setting,2FA Disabled,61 min,30,Yes,Urgent,No,Retail
2025-01-12,email,302627,Nour,03:51,04:30,2,BH,Verification,Level 2 KYC,39 min,11,Yes,Medium,No,Retail
2025-05-13,email,302628,Nour,19:09,22:17,1,IN,Referral,Tier Upgrade Issue,188 min,2,No,Medium,No,VIP
2025-07-26,chat,302629,Sara,20:07,21:32,3,ID,Referral,Tier Upgrade Issue,85 min,14,Yes,Medium,Yes,Retail
2025-01-06,chat,302630,Aya,20:04,22:32,4,IN,Trading,Order Rejected,148 min,15,Yes,High,Yes,Retail
2025-01-12,chat,302631,Omar,22:02,23:59,5,IN,Trading,Order Not Filled,117 min,34,Yes,Medium,No,Retail
2025-01-09,chat,302632,Fatima,09:11,10:59,5,PK,Spot,Price Chart Issue,108 min,16,Yes,Medium,Yes,Retail
2025-03-27,chat,302633,Yousef,19:37,22:48,4,PK,Spot,Unable to Sell,191 min,9,Yes,Medium,No,Retail
2025-12-31,chat,302634,Lina,21:08,23:22,2,BH,Deposit,On?chain Pending,134 min,3,Yes,High,No,Retail
2025-12-12,email,302635,Mohannad,19:27,21:16,3,BH,P2P,Payment Dispute,109 min,13,Yes,Low,No,Institutional
2025-07-18,email,302636,Aya,16:13,18:01,4,ID,Card,Card Declined,108 min,29,Yes,Medium,Yes,Retail
2025-01-27,chat,302637,Sara,12:49,15:06,3,IN,Card,ATM Withdrawal Failed,137 min,13,No,Medium,Yes,Retail
2025-10-17,chat,302638,Nour,10:40,13:59,4,MY,Withdrawal,Bank Delay,199 min,60,No,Urgent,No,Retail
2025-07-22,email,302639,Lina,13:46,17:09,4,AE,P2P,Payment Not Received,203 min,14,Yes,Medium,Yes,Retail
2025-07-24,chat,302640,Sara,06:00,06:08,4,MY,Verification,ID Mismatch,8 min,6,Yes,Medium,No,Retail
2025-01-28,chat,302641,Khalid,08:16,09:10,5,MY,Withdrawal,Exceeded Limit,54 min,14,Yes,Low,No,Retail
2025-10-19,email,302642,Amin,12:14,12:48,3,PK,Security Setting,2FA Disabled,34 min,21,Yes,Medium,No,Retail
2025-02-27,email,302643,Lina,12:57,14:53,3,KW,Spot,Fee Dispute,116 min,4,No,High,No,Retail
2025-05-21,email,302644,Aya,21:23,22:21,3,ID,Security Setting,Login Alerts,58 min,43,Yes,Low,No,Retail
2025-07-09,chat,302645,Omar,08:44,09:30,5,PK,Referral,Referral Code Not Applied,46 min,15,Yes,Medium,No,Retail
2025-03-10,email,302646,Nour,06:06,08:42,4,EG,Referral,Tier Upgrade Issue,156 min,47,Yes,Low,No,Retail
2025-09-20,chat,302647,Aya,00:32,00:42,5,TR,P2P,Payment Not Received,10 min,6,Yes,Low,No,Retail
2025-10-04,chat,302648,Mohannad,15:45,16:29,4,SA,Deposit,Unsupported Token,44 min,16,Yes,Medium,No,Retail
2025-02-06,email,302649,Aya,14:53,17:27,4,EG,Trading,Order Not Filled,154 min,22,Yes,Medium,No,VIP
2025-06-26,chat,302650,Mohannad,17:20,21:01,3,DE,Card,Card Declined,221 min,57,Yes,High,No,Retail
2025-05-04,chat,302651,Mohannad,02:47,03:48,2,UK,Security Setting,Anti?Phishing Code,61 min,50,Yes,Low,No,Retail
2025-09-14,chat,302652,Khalid,21:07,23:57,4,QA,Spot,Price Chart Issue,170 min,2,Yes,Medium,No,Retail
2025-12-12,chat,302653,Nour,05:27,08:20,5,MY,Verification,ID Mismatch,173 min,36,Yes,Low,No,Retail
2025-06-06,chat,302654,Amin,21:28,22:58,4,QA,P2P,Order Stuck,90 min,14,Yes,Low,No,Retail
2025-09-17,chat,302655,Nour,19:43,23:27,5,IN,Security Setting,Login Alerts,224 min,18,Yes,High,No,Retail
2025-05-03,chat,302656,Fatima,02:38,06:36,5,IN,Withdrawal,Rejected by Bank,238 min,2,Yes,Medium,No,Retail
2025-09-23,chat,302657,Amin,14:11,18:04,1,UK,Withdrawal,Bank Delay,233 min,32,Yes,Medium,No,Retail
2025-12-04,chat,302658,Khalid,15:45,19:34,1,AE,Futures,Liquidation Dispute,229 min,41,Yes,Low,Yes,Retail
2025-09-09,chat,302659,Omar,16:22,17:58,2,BH,P2P,Wrong Amount Sent,96 min,53,No,Medium,Yes,Retail
2025-12-21,chat,302660,Nour,18:46,22:25,3,AE,Withdrawal,On?chain Pending,219 min,46,Yes,High,No,VIP
2025-09-04,chat,302661,Sara,00:47,03:42,5,ID,Withdrawal,Wrong Tag/Memo,175 min,37,Yes,Medium,Yes,Retail
2025-01-06,chat,302662,Amin,16:56,20:26,1,AE,Trading,Order Not Filled,210 min,17,Yes,Low,Yes,Retail
2025-07-28,chat,302663,Khalid,13:06,15:13,5,TR,Security Setting,2FA Disabled,127 min,5,Yes,High,No,Retail
2025-02-01,email,302664,Sara,03:06,03:36,4,DE,P2P,Payment Not Received,30 min,2,Yes,Low,No,Retail
2025-03-30,chat,302665,Sara,04:13,06:26,5,TR,Verification,Source of Funds,133 min,5,Yes,Medium,No,VIP
2025-04-16,chat,302666,Fatima,06:52,07:38,5,MY,Spot,Fee Dispute,46 min,35,No,High,No,VIP
2025-02-08,chat,302667,Yousef,12:05,15:53,5,BH,P2P,Appeal Order,228 min,28,Yes,Medium,No,Retail
2025-10-20,chat,302668,Aya,09:10,11:40,4,DE,Trading,Price Discrepancy,150 min,21,No,Low,No,VIP
2025-07-14,chat,302669,Amin,03:49,05:24,3,TR,Card,Cashback Missing,95 min,24,Yes,Medium,No,Institutional
2025-10-05,chat,302670,Yousef,18:12,20:00,4,ID,Spot,Price Chart Issue,108 min,40,Yes,Medium,No,Retail
2025-09-28,email,302671,Mohannad,18:24,19:45,4,IN,Trading,Slippage Concern,81 min,10,Yes,High,Yes,Retail
2025-02-22,chat,302672,Lina,15:12,19:01,4,PK,Trading,Order Rejected,229 min,34,Yes,Medium,No,VIP
2025-08-15,chat,302673,Amin,19:50,22:05,3,AE,Referral,Missing Referral Bonus,135 min,41,No,High,No,Retail
2025-05-26,chat,302674,Yousef,06:05,06:54,2,SA,Card,Card Not Received,49 min,9,No,High,Yes,Retail
2025-03-18,chat,302675,Omar,00:22,02:13,4,QA,Deposit,Tag/Memo Missing,111 min,30,Yes,Low,No,Retail
2025-07-23,email,302676,Yousef,07:34,08:48,4,ID,Referral,Tier Upgrade Issue,74 min,38,Yes,Medium,No,Retail
2025-05-04,email,302677,Sara,15:07,18:46,4,TR,Spot,Insufficient Balance,219 min,21,Yes,Urgent,Yes,Retail
2025-08-10,chat,302678,Mohannad,07:30,08:15,5,UK,Verification,POA Review,45 min,40,Yes,Medium,No,Retail
2025-01-19,email,302679,Khalid,00:27,00:52,4,BH,Card,Card Not Received,25 min,6,No,Medium,Yes,Retail
2025-06-23,chat,302680,Sara,17:13,20:53,4,MY,Security Setting,Login Alerts,220 min,50,Yes,Medium,No,Retail
2025-09-03,chat,302681,Aya,14:59,15:44,5,UK,Deposit,On?chain Pending,45 min,43,Yes,Low,No,VIP
2025-11-07,chat,302682,Omar,14:40,16:46,4,IN,Spot,Fee Dispute,126 min,24,Yes,Low,No,Institutional
2025-09-25,email,302683,Yousef,13:30,15:49,5,KW,Futures,PNL Not Updated,139 min,1,Yes,Medium,Yes,Retail
2025-11-06,chat,302684,Sara,04:20,08:14,5,UK,Referral,Referral Code Not Applied,234 min,44,Yes,Medium,Yes,Retail
2025-10-09,email,302685,Amin,14:01,14:38,4,SA,Deposit,Unsupported Token,37 min,30,Yes,Medium,No,Retail
2025-09-19,chat,302686,Fatima,21:02,23:36,2,MY,Card,ATM Withdrawal Failed,154 min,31,Yes,Medium,No,VIP
2025-11-08,chat,302687,Omar,23:09,23:58,4,PK,Trading,Order Rejected,49 min,12,Yes,Low,No,Retail
2025-08-11,chat,302688,Nour,02:11,03:55,5,DE,Trading,Slippage Concern,104 min,55,Yes,High,No,VIP
2025-03-16,chat,302689,Nour,20:47,22:21,3,TR,Verification,Level 1 KYC,94 min,23,Yes,Medium,No,Retail
2025-09-07,chat,302690,Lina,00:28,02:27,3,ID,Trading,Order Not Filled,119 min,37,Yes,Medium,No,VIP
2025-08-03,chat,302691,Amin,07:49,09:37,4,KW,Card,Card Declined,108 min,57,Yes,High,No,Retail
2025-01-25,chat,302692,Nour,13:35,16:09,3,QA,Referral,Referral Code Not Applied,154 min,28,Yes,Low,No,Retail
2025-08-07,chat,302693,Yousef,21:39,23:51,5,IN,Verification,ID Mismatch,132 min,15,Yes,High,No,Retail
2025-12-27,email,302694,Nour,09:05,10:48,2,KW,Card,Card Declined,103 min,42,No,High,No,Retail
2025-01-17,chat,302695,Yousef,14:33,14:42,3,QA,Deposit,Unsupported Token,9 min,1,Yes,Medium,No,Retail
2025-03-06,chat,302696,Fatima,08:32,10:27,3,QA,Referral,Tier Upgrade Issue,115 min,59,Yes,Low,No,Retail
2025-10-10,email,302697,Fatima,21:51,22:42,4,AE,Trading,Order Rejected,51 min,48,Yes,Medium,No,VIP
2025-07-03,chat,302698,Aya,12:05,13:09,4,BH,Withdrawal,Bank Delay,64 min,40,Yes,Medium,No,Retail
